timestamp,system_time,left_hip,right_hip,left_knee_angle,right_knee_angle,left_knee_vel,right_knee_vel,left_knee_tff,right_knee_tff,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_theta,L1_theta,L2_theta,L3_theta,L4_theta,R0_theta,R1_theta,R2_theta,R3_theta,R4_theta,L_fk_0_x,L_fk_0_y,L_fk_0_z,L_fk_1_x,L_fk_1_y,L_fk_1_z,L_fk_2_x,L_fk_2_y,L_fk_2_z,L_fk_3_x,L_fk_3_y,L_fk_3_z,L_fk_4_x,L_fk_4_y,L_fk_4_z,L_fk_5_x,L_fk_5_y,L_fk_5_z,R_fk_0_x,R_fk_0_y,R_fk_0_z,R_fk_1_x,R_fk_1_y,R_fk_1_z,R_fk_2_x,R_fk_2_y,R_fk_2_z,R_fk_3_x,R_fk_3_y,R_fk_3_z,R_fk_4_x,R_fk_4_y,R_fk_4_z,R_fk_5_x,R_fk_5_y,R_fk_5_z,gait_phase
1.81,37:07.4,-0.094771364,-0.06117237,-0.061552048,-0.010162354,0.051282883,-0.03663063,-0.003663063,0.003663063,-0.464,-0.907,-0.013,0.028,0.363,-0.051,0.7017,-0.6769,0.1034,-0.1963,-0.132,-1.007,-0.025,-0.077,0.202,-0.031,-0.4898,0.5442,0.4295,0.5284,-0.269,-0.998,-0.162,0.076,-0.025,0.019,-0.7118,0.598,-0.3231,-0.1767,0,-0.094771364,0,-0.061552048,0,0,-0.06117237,0,-0.010162354,0,0,0,0,-0.056158292,0.175422208,0.017271227,-0.056158292,0.175422208,0.017271227,0.418305964,0.330274438,-0.012802959,0.418305964,0.330274438,-0.012802959,0.88499099,0.479622346,-0.012264837,0,0,0,0.056158292,-0.175422208,-0.017271227,0.056158292,-0.175422208,-0.017271227,0.528911156,-0.019476063,-0.064020875,0.528911156,-0.019476063,-0.064020875,0.992771503,0.133045057,-0.104897354,0
1.815,37:07.4,-0.095129956,-0.060982055,-0.061552048,-0.010162354,0.051282883,-0.03663063,-0.003663063,0.003663063,-0.445,-0.913,-0.032,0.048,0.412,-0.047,0.7018,-0.6766,0.1011,-0.1981,-0.132,-1.007,-0.025,-0.077,0.202,-0.031,-0.4898,0.5442,0.4295,0.5284,-0.269,-0.998,-0.162,0.076,-0.025,0.019,-0.7118,0.598,-0.3231,-0.1767,0,-0.095129956,0,-0.061552048,0,0,-0.060982055,0,-0.010162354,0,0,0,0,-0.055138145,0.175728169,0.017446937,-0.055138145,0.175728169,0.017446937,0.420226738,0.327843628,-0.012371093,0.420226738,0.327843628,-0.012371093,0.887774345,0.474467693,-0.011584186,0,0,0,0.055138145,-0.175728169,-0.017446937,0.055138145,-0.175728169,-0.017446937,0.528769115,-0.022474234,-0.064211615,0.528769115,-0.022474234,-0.064211615,0.993489821,0.127400838,-0.105103283,0
1.82,37:07.4,-0.095039377,-0.06107952,-0.061552048,-0.010162354,0.051282883,-0.03663063,-0.003663063,0.003663063,-0.451,-0.912,-0.025,0.043,0.395,-0.052,0.7018,-0.6767,0.1019,-0.1975,-0.132,-1.007,-0.025,-0.077,0.202,-0.031,-0.4898,0.5442,0.4295,0.5284,-0.269,-0.998,-0.162,0.076,-0.025,0.019,-0.7118,0.598,-0.3231,-0.1767,0,-0.095039377,0,-0.061552048,0,0,-0.06107952,0,-0.010162354,0,0,0,0,-0.055487472,0.175623249,0.017395824,-0.055487472,0.175623249,0.017395824,0.419570251,0.32867811,-0.012510191,0.419570251,0.32867811,-0.012510191,0.886824217,0.476235689,-0.011808876,0,0,0,0.055487472,-0.175623249,-0.017395824,0.055487472,-0.175623249,-0.017395824,0.528818688,-0.021444483,-0.064155511,0.528818688,-0.021444483,-0.064155511,0.993245782,0.129339325,-0.105042153,0
1.825,37:07.4,-0.095740557,-0.080570591,-0.061168671,-0.012080193,-0.007326126,-0.03663063,-0.003663063,0.003663063,-0.438,-0.917,-0.041,0.052,0.432,-0.044,0.7018,-0.6765,0.1002,-0.1988,-0.152,-0.961,-0.037,-0.082,0.197,-0.01,-0.4902,0.5419,0.4325,0.528,-0.242,-0.972,-0.123,-0.049,0.249,-0.035,-0.7196,0.593,-0.3163,-0.1742,0,-0.095740557,0,-0.061168671,0,0,-0.080570591,0,-0.012080193,0,0,0,0,-0.054738752,0.175847603,0.017501127,-0.054738752,0.175847603,0.017501127,0.420995182,0.326870769,-0.01198154,0.420995182,0.326870769,-0.01198154,0.888877268,0.472423137,-0.011053244,0,0,0,0.054738752,-0.175847603,-0.017501127,0.054738752,-0.175847603,-0.017501127,0.529776115,-0.02429145,-0.054517822,0.529776115,-0.02429145,-0.054517822,0.995865029,0.123820404,-0.084915248,0
1.83,37:07.4,-0.093530344,-0.098610113,-0.060785294,-0.014573097,0,-0.043955803,-0.003663063,0.003663063,-0.435,-0.916,-0.051,0.057,0.453,-0.043,0.7019,-0.6764,0.0994,-0.1995,-0.114,-0.982,-0.013,0.052,0.188,-0.047,-0.4907,0.5344,0.4399,0.529,-0.216,-0.955,-0.096,-0.102,0.254,-0.034,-0.7259,0.5916,-0.3057,-0.1714,0,-0.093530344,0,-0.060785294,0,0,-0.098610113,0,-0.014573097,0,0,0,0,-0.05436644,0.175955435,0.017577684,-0.05436644,0.175955435,0.017577684,0.421584095,0.326070912,-0.013023485,0.421584095,0.326070912,-0.013023485,0.889736024,0.470755544,-0.013381512,0,0,0,0.05436644,-0.175955435,-0.017577684,0.05436644,-0.175955435,-0.017577684,0.530531135,-0.026025931,-0.045654859,0.530531135,-0.026025931,-0.045654859,0.997707796,0.120361102,-0.066070627,0
1.835,37:07.4,-0.093781109,-0.098674747,-0.060785294,-0.014573097,0,-0.043955803,-0.003663063,0.003663063,-0.429,-0.918,-0.06,0.06,0.465,-0.038,0.7019,-0.6763,0.0985,-0.2003,-0.114,-0.982,-0.013,0.052,0.188,-0.047,-0.4907,0.5344,0.4399,0.529,-0.216,-0.955,-0.096,-0.102,0.254,-0.034,-0.7259,0.5916,-0.3057,-0.1714,0,-0.093781109,0,-0.060785294,0,0,-0.098674747,0,-0.014573097,0,0,0,0,-0.053941465,0.176080802,0.017631491,-0.053941465,0.176080802,0.017631491,0.422373281,0.325053406,-0.012887784,0.422373281,0.325053406,-0.012887784,0.890874187,0.468604175,-0.013166231,0,0,0,0.053941465,-0.176080802,-0.017631491,0.053941465,-0.176080802,-0.017631491,0.530462136,-0.027288583,-0.045719312,0.530462136,-0.027288583,-0.045719312,0.997987109,0.117980689,-0.06614572,0
1.84,37:07.4,-0.093915533,-0.098612113,-0.060785294,-0.014573097,0,-0.043955803,-0.003663063,0.003663063,-0.426,-0.918,-0.061,0.064,0.497,-0.028,0.7019,-0.6762,0.0975,-0.2011,-0.114,-0.982,-0.013,0.052,0.188,-0.047,-0.4907,0.5344,0.4399,0.529,-0.216,-0.955,-0.096,-0.102,0.254,-0.034,-0.7259,0.5916,-0.3057,-0.1714,0,-0.093915533,0,-0.060785294,0,0,-0.098612113,0,-0.014573097,0,0,0,0,-0.053491331,0.176212333,0.017688727,-0.053491331,0.176212333,0.017688727,0.42320592,0.323974301,-0.012743673,0.42320592,0.323974301,-0.012743673,0.892073208,0.466323972,-0.012937707,0,0,0,0.053491331,-0.176212333,-0.017688727,0.053491331,-0.176212333,-0.017688727,0.530385818,-0.028624735,-0.045787642,0.530385818,-0.028624735,-0.045787642,0.998276541,0.115460589,-0.066225142,0
1.845,37:07.4,-0.094366732,-0.098866461,-0.060785294,-0.014573097,0,-0.043955803,-0.003663063,0.003663063,-0.424,-0.919,-0.062,0.065,0.515,-0.021,0.7019,-0.676,0.0966,-0.202,-0.114,-0.982,-0.013,0.052,0.188,-0.047,-0.4907,0.5344,0.4399,0.529,-0.216,-0.955,-0.096,-0.102,0.254,-0.034,-0.7259,0.5916,-0.3057,-0.1714,0,-0.094366732,0,-0.060785294,0,0,-0.098866461,0,-0.014573097,0,0,0,0,-0.05303945,0.176340896,0.01776809,-0.05303945,0.176340896,0.01776809,0.424036831,0.322892515,-0.012577327,0.424036831,0.322892515,-0.012577327,0.893268059,0.464037984,-0.01268719,0,0,0,0.05303945,-0.176340896,-0.01776809,0.05303945,-0.176340896,-0.01776809,0.530304392,-0.029957791,-0.045877911,0.530304392,-0.029957791,-0.045877911,0.998557801,0.112942889,-0.066326401,0
1.85,37:07.4,-0.094662612,-0.100822356,-0.060785294,-0.014764786,-0.007326126,0.021978378,-0.003663063,0.003663063,-0.422,-0.918,-0.061,0.068,0.531,-0.017,0.7019,-0.6759,0.0956,-0.2029,-0.114,-0.982,-0.013,0.052,0.188,-0.047,-0.4907,0.5344,0.4399,0.529,-0.188,-0.959,-0.103,-0.06,0.235,-0.027,-0.7251,0.5954,-0.2998,-0.1721,0,-0.094662612,0,-0.060785294,0,0,-0.100822356,0,-0.014764786,0,0,0,0,-0.052563512,0.176477633,0.017824763,-0.052563512,0.176477633,0.017824763,0.424910346,0.321747933,-0.012428431,0.424910346,0.321747933,-0.012428431,0.894521898,0.461622839,-0.012448631,0,0,0,0.052563512,-0.176477633,-0.017824763,0.052563512,-0.176477633,-0.017824763,0.530292293,-0.031440518,-0.045017529,0.530292293,-0.031440518,-0.045017529,0.998992989,0.110126159,-0.064473469,0
1.855,37:07.4,-0.118490202,-0.09982388,-0.060785294,-0.014381409,0.007326126,0.051282883,-0.003663063,0.003663063,-0.422,-0.918,-0.061,0.069,0.543,-0.013,0.702,-0.6757,0.0946,-0.2038,-0.145,-0.978,0.019,0.079,0.13,-0.02,-0.4824,0.5389,0.4476,0.5257,-0.191,-0.956,-0.099,-0.074,0.226,-0.029,-0.7252,0.5946,-0.3015,-0.1717,0,-0.118490202,0,-0.060785294,0,0,-0.09982388,0,-0.014381409,0,0,0,0,-0.052088674,0.176607389,0.01793321,-0.052088674,0.176607389,0.01793321,0.426647516,0.319682035,-0.000541238,0.426647516,0.319682035,-0.000541238,0.896818121,0.457183168,0.010993092,0,0,0,0.052088674,-0.176607389,-0.01793321,0.052088674,-0.176607389,-0.01793321,0.530153407,-0.032788563,-0.045686705,0.530153407,-0.032788563,-0.045686705,0.999178269,0.107596332,-0.06587977,0
