time,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_a,L0_alpha,L0_d,L0_theta,L0_theta_sin,L0_theta_cos,L1_a,L1_alpha,L1_d,L1_theta,L1_theta_sin,L1_theta_cos,L2_a,L2_alpha,L2_d,L2_theta,L2_theta_sin,L2_theta_cos,L3_a,L3_alpha,L3_d,L3_theta,L3_theta_sin,L3_theta_cos,L4_a,L4_alpha,L4_d,L4_theta,L4_theta_sin,L4_theta_cos,R0_a,R0_alpha,R0_d,R0_theta,R0_theta_sin,R0_theta_cos,R1_a,R1_alpha,R1_d,R1_theta,R1_theta_sin,R1_theta_cos,R2_a,R2_alpha,R2_d,R2_theta,R2_theta_sin,R2_theta_cos,R3_a,R3_alpha,R3_d,R3_theta,R3_theta_sin,R3_theta_cos,R4_a,R4_alpha,R4_d,R4_theta,R4_theta_sin,R4_theta_cos,L_hip_x,L_hip_y,L_hip_z,R_hip_x,R_hip_y,R_hip_z,L_thigh_x,L_thigh_y,L_thigh_z,R_thigh_x,R_thigh_y,R_thigh_z,L_knee_x,L_knee_y,L_knee_z,R_knee_x,R_knee_y,R_knee_z,L_shank_x,L_shank_y,L_shank_z,R_shank_x,R_shank_y,R_shank_z,L_ankle_x,L_ankle_y,L_ankle_z,R_ankle_x,R_ankle_y,R_ankle_z,left_knee_angle,right_knee_angle,gait_phase
8.294999999999897,-0.374,-0.944,0.156,-0.047,0.024,-0.003,0.6053,-0.7543,-0.0251,-0.2525,-0.186,-0.983,0.027,0.008,-0.003,0.001,-0.3068,0.4314,0.5708,0.6275,-0.114,-0.955,-0.241,-0.016,0.013,-0.001,-0.7881,0.6116,-0.067,0.0167,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0734576811893761,-0.0733916356911672,0.997303197533516,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1523536411915279,-0.1517649287474184,0.988416615806458,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037297197548841,0.1837496307975156,-0.0211462141369732,0.0037297197548841,-0.1837496307975156,0.0211462141369732,-0.0037297197548841,0.1837496307975156,-0.0211462141369732,0.0037297197548841,-0.1837496307975156,0.0211462141369732,0.4957630871931388,0.1960579081219767,-0.0022930415527836,0.5000820322860017,-0.167009786283189,0.0790613196850762,0.4957630871931388,0.1960579081219767,-0.0022930415527836,0.5000820322860017,-0.167009786283189,0.0790613196850762,-0.088012695,-0.130581856,1.0
8.299999999999898,-0.372,-0.94,0.156,-0.045,0.03,0.001,0.6054,-0.7543,-0.0251,-0.2526,-0.186,-0.983,0.027,0.008,-0.003,0.001,-0.3068,0.4314,0.5708,0.6275,-0.114,-0.955,-0.241,-0.016,0.013,-0.001,-0.7881,0.6116,-0.067,0.0167,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0736143606128997,-0.0735478916797706,0.9972916863332716,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.152501376060084,-0.1519109506895224,0.988394184048351,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003715776798348,0.1837529414880565,-0.0211198839313037,0.003715776798348,-0.1837529414880565,0.0211198839313037,-0.003715776798348,0.1837529414880565,-0.0211198839313037,0.003715776798348,-0.1837529414880565,0.0211198839313037,0.4957778305599143,0.196020987288397,-0.0022616957768004,0.5000694996855868,-0.1670591914727116,0.0790362070742946,0.4957778305599143,0.196020987288397,-0.0022616957768004,0.5000694996855868,-0.1670591914727116,0.0790362070742946,-0.088012695,-0.130581856,1.0
8.304999999999898,-0.374,-0.938,0.155,-0.045,0.033,-0.001,0.6055,-0.7542,-0.0252,-0.2527,-0.196,-0.975,0.019,0.011,0.018,0.003,-0.3066,0.4313,0.5707,0.6278,-0.124,-0.956,-0.234,0.004,0.01,0.003,-0.788,0.6116,-0.0672,0.0173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0733569659498415,-0.0732911916886826,0.9973105841315696,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1518447657699692,-0.1512619281970004,0.9884937172679074,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130198479,-0.1298309442781072,0.9915361445292123,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003671954484168,0.183760344890354,-0.0210630576138492,0.003671954484168,-0.183760344890354,0.0210630576138492,-0.003671954484168,0.183760344890354,-0.0210630576138492,0.003671954484168,-0.183760344890354,0.0210630576138492,0.4958310099498099,0.1958852629767185,-0.0023607881508399,0.5000723493839746,-0.1672427937687986,0.0786288325870291,0.4958310099498099,0.1958852629767185,-0.0023607881508399,0.5000723493839746,-0.1672427937687986,0.0786288325870291,-0.088012695,-0.130198479,1.0
8.3099999999999,-0.376,-0.933,0.156,-0.045,0.031,-0.003,0.606,-0.7536,-0.0252,-0.253,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.124,-0.956,-0.234,0.004,0.01,0.003,-0.788,0.6116,-0.0672,0.0173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0737987876826967,-0.0737318180113664,0.9972781051505836,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1525937846071879,-0.1520022861112967,0.9883801419580116,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130198479,-0.1298309442781072,0.9915361445292123,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036367452531227,0.1837916039135204,-0.0207947208411046,0.0036367452531227,-0.1837916039135204,0.0207947208411046,-0.0036367452531227,0.1837916039135204,-0.0207947208411046,0.0036367452531227,-0.1837916039135204,0.0207947208411046,0.4958754101536136,0.1957741795728282,-0.0022468238852421,0.5000426027420678,-0.1674553720113352,0.0783651314519642,0.4958754101536136,0.1957741795728282,-0.0022468238852421,0.5000426027420678,-0.1674553720113352,0.0783651314519642,-0.088012695,-0.130198479,1.0
8.3149999999999,-0.376,-0.934,0.158,-0.042,0.04,-0.003,0.6061,-0.7535,-0.0253,-0.2531,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.124,-0.956,-0.234,0.004,0.01,0.003,-0.788,0.6116,-0.0672,0.0173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0738874382359475,-0.0738202269772909,0.9972715648653688,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1526550793170046,-0.1520628682997092,0.9883708231653064,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130198479,-0.1298309442781072,0.9915361445292123,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035928801704615,0.1837988861471294,-0.0207379040203016,0.0035928801704615,-0.1837988861471294,0.0207379040203016,-0.0035928801704615,0.1837988861471294,-0.0207379040203016,0.0035928801704615,-0.1837988861471294,0.0207379040203016,0.4959216413048495,0.195657859863849,-0.0021742950587565,0.5000028050953458,-0.1675990966731103,0.0783117979051873,0.4959216413048495,0.195657859863849,-0.0021742950587565,0.5000028050953458,-0.1675990966731103,0.0783117979051873,-0.088012695,-0.130198479,1.0
8.3199999999999,-0.375,-0.935,0.157,-0.046,0.033,0.0,0.6056,-0.754,-0.0252,-0.2527,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.124,-0.956,-0.234,0.004,0.01,0.003,-0.788,0.6116,-0.0672,0.0173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0731204732934107,-0.07305533301201,0.9973278890708432,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1519491646557598,-0.1513651250151952,0.9884779203043104,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130198479,-0.1298309442781072,0.9915361445292123,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036770011492312,0.183768536391629,-0.0209905858666942,0.0036770011492312,-0.183768536391629,0.0209905858666942,-0.0036770011492312,0.183768536391629,-0.0209905858666942,0.0036770011492312,-0.183768536391629,0.0209905858666942,0.4958326561440206,0.1958798869867862,-0.0024590598221664,0.500077692102454,-0.167260756761967,0.078556610854193,0.4958326561440206,0.1958798869867862,-0.0024590598221664,0.500077692102454,-0.167260756761967,0.078556610854193,-0.088012695,-0.130198479,1.0
8.324999999999902,-0.375,-0.934,0.156,-0.047,0.033,-0.002,0.6057,-0.7539,-0.0252,-0.2528,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.124,-0.956,-0.234,0.004,0.01,0.003,-0.788,0.6116,-0.0672,0.0173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.07332812231767,-0.0732624255985497,0.997312697700885,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1521453581207112,-0.1515590550089998,0.9884482044319668,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130198479,-0.1298309442781072,0.9915361445292123,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036613580890982,0.1837743860651471,-0.0209420505997298,0.0036613580890982,-0.1837743860651471,0.0209420505997298,-0.0036613580890982,0.1837743860651471,-0.0209420505997298,0.0036613580890982,-0.1837743860651471,0.0209420505997298,0.4958492167677968,0.1958386387639102,-0.0024045369327254,0.5000637957473132,-0.1673243861291573,0.0785095534905778,0.4958492167677968,0.1958386387639102,-0.0024045369327254,0.5000637957473132,-0.1673243861291573,0.0785095534905778,-0.088012695,-0.130198479,1.0
8.329999999999902,-0.375,-0.935,0.156,-0.05,0.03,-0.003,0.6058,-0.7538,-0.0252,-0.2529,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.124,-0.956,-0.234,0.004,0.01,0.003,-0.788,0.6116,-0.0672,0.0173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0735357924662724,-0.0734695360934053,0.9972974617766855,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1523415723964883,-0.1517529997388162,0.9884184473542929,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130198479,-0.1298309442781072,0.9915361445292123,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036457049857695,0.1837802213026212,-0.0208935179688891,0.0036457049857695,-0.1837802213026212,0.0208935179688891,-0.0036457049857695,0.1837802213026212,-0.0208935179688891,0.0036457049857695,-0.1837802213026212,0.0208935179688891,0.4958657834325859,0.1957973499748041,-0.0023500135386258,0.5000498833809739,-0.1673880236151161,0.0784624985639611,0.4958657834325859,0.1957973499748041,-0.0023500135386258,0.5000498833809739,-0.1673880236151161,0.0784624985639611,-0.088012695,-0.130198479,1.0
8.334999999999903,-0.376,-0.933,0.155,-0.047,0.029,-0.003,0.6059,-0.7537,-0.0252,-0.253,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.124,-0.956,-0.234,0.004,0.01,0.003,-0.788,0.6116,-0.0672,0.0173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0737434837518896,-0.0736766644993165,0.9972821812848434,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1525378074910117,-0.1519469592031481,0.9883886490591224,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130198479,-0.1298309442781072,0.9915361445292123,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036300418426944,0.1837860421039082,-0.020844987982744,0.0036300418426944,-0.1837860421039082,0.020844987982744,-0.0036300418426944,0.1837860421039082,-0.020844987982744,0.0036300418426944,-0.1837860421039082,0.020844987982744,0.4958823561274615,0.1957560206194176,-0.0022954896487512,0.5000359549991231,-0.1674516692179579,0.0784154460819705,0.4958823561274615,0.1957560206194176,-0.0022954896487512,0.5000359549991231,-0.1674516692179579,0.0784154460819705,-0.088012695,-0.130198479,1.0
8.339999999999904,-0.375,-0.937,0.16,-0.039,0.041,-0.005,0.6061,-0.7534,-0.0253,-0.2532,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.124,-0.956,-0.234,0.004,0.01,0.003,-0.788,0.6116,-0.0672,0.0173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0740907077354046,-0.0740229403426377,0.9972565388620072,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1528439618759756,-0.1522495515963463,0.9883420835109226,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130198479,-0.1298309442781072,0.9915361445292123,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035687914977187,0.1838016667278756,-0.0207174089910087,0.0035687914977187,-0.1838016667278756,0.0207174089910087,-0.0035687914977187,0.1838016667278756,-0.0207174089910087,0.0035687914977187,-0.1838016667278756,0.0207174089910087,0.4959469945389314,0.1955939063999225,-0.002145317463545,0.499980832400791,-0.1676733540804989,0.0782931259000923,0.4959469945389314,0.1955939063999225,-0.002145317463545,0.499980832400791,-0.1676733540804989,0.0782931259000923,-0.088012695,-0.130198479,1.0
8.344999999999905,-0.366,-0.937,0.16,-0.028,0.024,-0.003,0.6067,-0.7528,-0.0256,-0.2537,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.125,-0.956,-0.23,0.008,0.005,0.002,-0.7877,0.6119,-0.0674,0.0174,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0748285606271688,-0.0747587487468617,0.9972016493597488,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1525341687611938,-0.1519433627228932,0.98838920194651,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034123583939929,0.1838401725566721,-0.0203996755984981,0.0034123583939929,-0.1838401725566721,0.0203996755984981,-0.0034123583939929,0.1838401725566721,-0.0203996755984981,0.0034123583939929,-0.1838401725566721,0.0203996755984981,0.4961117737484235,0.1951793406970226,-0.0017700037481799,0.4998949767865696,-0.1682860384667746,0.0775230381287669,0.4961117737484235,0.1951793406970226,-0.0017700037481799,0.4998949767865696,-0.1682860384667746,0.0775230381287669,-0.088012695,-0.130581856,1.0
8.349999999999905,-0.373,-0.939,0.163,-0.035,0.041,-0.005,0.6063,-0.7533,-0.0254,-0.2534,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.125,-0.956,-0.23,0.008,0.005,0.002,-0.7877,0.6119,-0.0674,0.0174,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0743364159195303,-0.074267972198968,0.9972383207164942,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1521095322553756,-0.1515236428994818,0.9884536335319276,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035109297859092,0.1838121271178163,-0.0206343232615494,0.0035109297859092,-0.1838121271178163,0.0206343232615494,-0.0035109297859092,0.1838121271178163,-0.0206343232615494,0.0035109297859092,-0.1838121271178163,0.0206343232615494,0.4960079238139055,0.1954404569305033,-0.0020413986907879,0.4999837694719391,-0.1679176177680296,0.0777489801073979,0.4960079238139055,0.1954404569305033,-0.0020413986907879,0.4999837694719391,-0.1679176177680296,0.0777489801073979,-0.088012695,-0.130581856,1.0
8.354999999999906,-0.372,-0.939,0.164,-0.034,0.038,-0.005,0.6064,-0.7532,-0.0255,-0.2534,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.125,-0.956,-0.23,0.008,0.005,0.002,-0.7877,0.6119,-0.0674,0.0174,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0742728140902188,-0.0742045458673395,0.9972430422783716,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1520307680259491,-0.1514457876407817,0.988465565108802,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034894338386115,0.1838191011263772,-0.0205757603158829,0.0034894338386115,-0.1838191011263772,0.0205757603158829,-0.0034894338386115,0.1838191011263772,-0.0205757603158829,0.0034894338386115,-0.1838191011263772,0.0205757603158829,0.4960305999007493,0.1953835828268782,-0.0019747212044109,0.4999644941590057,-0.1680011871853601,0.0776923785492446,0.4960305999007493,0.1953835828268782,-0.0019747212044109,0.4999644941590057,-0.1680011871853601,0.0776923785492446,-0.088012695,-0.130581856,1.0
8.359999999999907,-0.366,-0.936,0.163,-0.032,0.028,-0.005,0.6066,-0.7529,-0.0256,-0.2536,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.125,-0.956,-0.23,0.008,0.005,0.002,-0.7877,0.6119,-0.0674,0.0174,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0746205951697125,-0.0745513636345271,0.997217175032717,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1523376149746414,-0.1517490881488704,0.9884190478971894,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034280942648829,0.1838344904401619,-0.0204481855996345,0.0034280942648829,-0.1838344904401619,0.0204481855996345,-0.0034280942648829,0.1838344904401619,-0.0204481855996345,0.0034280942648829,-0.1838344904401619,0.0204481855996345,0.4960951853381103,0.1952209982996892,-0.0018245293142862,0.4999090667346101,-0.1682224991001604,0.0775700702141468,0.4960951853381103,0.1952209982996892,-0.0018245293142862,0.4999090667346101,-0.1682224991001604,0.0775700702141468,-0.088012695,-0.130581856,1.0
8.364999999999908,-0.369,-0.938,0.163,-0.036,0.032,-0.005,0.6065,-0.753,-0.0255,-0.2535,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.125,-0.956,-0.23,0.008,0.005,0.002,-0.7877,0.6119,-0.0674,0.0174,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0745316153338164,-0.0744626311189301,0.9972238046531212,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1522759180876801,-0.1516881054818236,0.98842840846231,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034719932917161,0.1838273391015227,-0.0205049911347467,0.0034719932917161,-0.1838273391015227,0.0205049911347467,-0.0034719932917161,0.1838273391015227,-0.0205049911347467,0.0034719932917161,-0.1838273391015227,0.0205049911347467,0.496049037268724,0.1953375381565154,-0.001897053431979,0.4999490602682661,-0.1680789889768132,0.077623389525385,0.496049037268724,0.1953375381565154,-0.001897053431979,0.4999490602682661,-0.1680789889768132,0.077623389525385,-0.088012695,-0.130581856,1.0
8.369999999999909,-0.367,-0.937,0.164,-0.034,0.03,-0.003,0.6066,-0.753,-0.0256,-0.2536,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.125,-0.956,-0.23,0.008,0.005,0.002,-0.7877,0.6119,-0.0674,0.0174,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0745696480306409,-0.074500558175695,0.9972209719172124,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1522889080333687,-0.1517009451003685,0.9884264379586652,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034298272647533,0.1838319808227657,-0.0204704448342542,0.0034298272647533,-0.1838319808227657,0.0204704448342542,-0.0034298272647533,0.1838319808227657,-0.0204704448342542,0.0034298272647533,-0.1838319808227657,0.0204704448342542,0.4960933255662254,0.1952255065456443,-0.0018476803402076,0.4999104640764745,-0.168208219152526,0.077592028690965,0.4960933255662254,0.1952255065456443,-0.0018476803402076,0.4999104640764745,-0.168208219152526,0.077592028690965,-0.088012695,-0.130581856,1.0
8.37499999999991,-0.37,-0.937,0.164,-0.035,0.035,-0.005,0.6064,-0.7531,-0.0255,-0.2535,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.125,-0.956,-0.23,0.008,0.005,0.002,-0.7877,0.6119,-0.0674,0.0174,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0744761864750887,-0.0744073560271824,0.9972279304998652,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1522197741386426,-0.1516326109685896,0.9884369232737354,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034653199370014,0.1838218497939033,-0.0205552693020998,0.0034653199370014,-0.1838218497939033,0.0205552693020998,-0.0034653199370014,0.1838218497939033,-0.0205552693020998,0.0034653199370014,-0.1838218497939033,0.0205552693020998,0.4960559396632328,0.195319530047817,-0.0019457406628721,0.4999424422822936,-0.1680754238580084,0.0776737169174131,0.4960559396632328,0.195319530047817,-0.0019457406628721,0.4999424422822936,-0.1680754238580084,0.0776737169174131,-0.088012695,-0.130581856,1.0
8.37999999999991,-0.375,-0.937,0.163,-0.038,0.042,-0.006,0.6062,-0.7534,-0.0254,-0.2533,-0.202,-0.976,0.019,0.016,0.012,0.004,-0.306,0.4315,0.5702,0.6284,-0.125,-0.956,-0.23,0.008,0.005,0.002,-0.7877,0.6119,-0.0674,0.0174,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.074128594924385,-0.0740607235364508,0.9972537336251278,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.088012695,-0.0878991111724761,0.9961293822868036,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1519131257322895,-0.1513295012367842,0.988483374698546,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.130581856,-0.1302110668801353,0.9914862974655458,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035266283619301,0.1838063738024777,-0.0206828393113865,0.0035266283619301,-0.1838063738024777,0.0206828393113865,-0.0035266283619301,0.1838063738024777,-0.0206828393113865,0.0035266283619301,-0.1838063738024777,0.0206828393113865,0.4959913467036003,0.1954819457612513,-0.0020959190213665,0.4999977852634832,-0.1678540874198485,0.0777960157595592,0.4959913467036003,0.1954819457612513,-0.0020959190213665,0.4999977852634832,-0.1678540874198485,0.0777960157595592,-0.088012695,-0.130581856,1.0
